0.8 5.00000e-02	1.0000e+04	7.8330e-09	1.3877e-10	O  8	0.2107079 	He 2	0.1031270 	 UTA	0.0878509 	O  7	0.0730638 	Fe17	0.0614049 	H  1	0.0507778 	Ne 9	0.0411731 	C  6	0.0396110 	Fe18	0.0394103  
0.9 5.00000e-02	1.0000e+04	8.1612e-09	1.3442e-10	O  8	0.2218599 	He 2	0.0988205 	 UTA	0.0759378 	Fe17	0.0640475 	O  7	0.0611136 	Fe18	0.0517303 	H  1	0.0487220 	Ne 9	0.0397781 	C  6	0.0387726  
1.0 5.00000e-02	1.0000e+04	8.5725e-09	1.3187e-10	O  8	0.2280969 	He 2	0.0939143 	 UTA	0.0661110 	Fe18	0.0641646 	Fe17	0.0631222 	O  7	0.0499128 	H  1	0.0463681 	Ne10	0.0404005 	C  6	0.0374998  
1.1 5.00000e-02	1.0000e+04	9.0489e-09	1.3039e-10	O  8	0.2302288 	He 2	0.0888062 	Fe18	0.0755561 	Fe17	0.0590551 	 UTA	0.0578015 	Fe19	0.0506295 	Ne10	0.0458473 	H  1	0.0439097 	O  7	0.0400203  
1.2 5.00000e-02	1.0000e+04	9.5918e-09	1.2950e-10	O  8	0.2287691 	Fe18	0.0844803 	He 2	0.0836199 	Fe19	0.0711695 	Fe17	0.0524594 	 UTA	0.0509003 	Ne10	0.0504993 	H  1	0.0414061 	C  6	0.0342884  
1.3 5.00000e-02	1.0000e+04	1.0214e-08	1.2895e-10	O  8	0.2241108 	Fe19	0.0949087 	Fe18	0.0895858 	He 2	0.0783750 	Ne10	0.0540858 	 UTA	0.0454891 	Fe17	0.0441945 	H  1	0.0388659 	C  6	0.0324617  
1.4 5.00000e-02	1.0000e+04	1.0936e-08	1.2859e-10	O  8	0.2166270 	Fe19	0.1198790 	Fe18	0.0899601 	He 2	0.0730656 	Ne10	0.0564174 	 UTA	0.0417031 	H  1	0.0362858 	Fe17	0.0352555 	Fe20	0.0341081  
1.5 5.00000e-02	1.0000e+04	1.1781e-08	1.2836e-10	O  8	0.2067359 	Fe19	0.1431734 	Fe18	0.0854012 	He 2	0.0676994 	Ne10	0.0574154 	Fe20	0.0512111 	 UTA	0.0396640 	H  1	0.0336702 	Si13	0.0300823  
1.6 5.00000e-02	1.0000e+04	1.2775e-08	1.2822e-10	O  8	0.1949438 	Fe19	0.1613770 	Fe18	0.0765025 	Fe20	0.0725869 	He 2	0.0623179 	Ne10	0.0571252 	 UTA	0.0394336 	Comp	0.0314169 	H  1	0.0310408  
1.7 5.00000e-02	1.0000e+04	1.3942e-08	1.2814e-10	O  8	0.1818573 	Fe19	0.1712628 	Fe20	0.0968940 	Fe18	0.0645177 	He 2	0.0570026 	Ne10	0.0557102 	 UTA	0.0409736 	Comp	0.0362426 	Fe21	0.0337648  
1.8 5.00000e-02	1.0000e+04	1.5295e-08	1.2807e-10	Fe19	0.1705559 	O  8	0.1681708 	Fe20	0.1213950 	Ne10	0.0534307 	Fe21	0.0530216 	He 2	0.0518714 	Fe18	0.0510533 	 UTA	0.0441139 	Comp	0.0415925  
1.9 5.00000e-02	1.0000e+04	1.6822e-08	1.2799e-10	Fe19	0.1585447 	O  8	0.1546685 	Fe20	0.1419840 	Fe21	0.0777958 	Ne10	0.0506256 	 UTA	0.0485110 	Comp	0.0476090 	He 2	0.0470800 	Fe18	0.0377076  
2.0 5.00000e-02	1.0000e+04	1.8456e-08	1.2789e-10	Fe20	0.1536929 	O  8	0.1422751 	Fe19	0.1363867 	Fe21	0.1057168 	Comp	0.0546314 	 UTA	0.0535742 	Ne10	0.0477092 	He 2	0.0428358 	Si14	0.0269780  
2.1 5.00000e-02	1.0000e+04	2.0025e-08	1.2775e-10	Fe20	0.1518963 	O  8	0.1320976 	Fe21	0.1312373 	Fe19	0.1071103 	Comp	0.0633924 	 UTA	0.0583611 	Ne10	0.0451712 	He 2	0.0394089 	Fe22	0.0307981  
2.2 5.00000e-02	1.0000e+04	2.1242e-08	1.2756e-10	Fe21	0.1459975 	Fe20	0.1344685 	O  8	0.1252598 	Fe19	0.0753427 	Comp	0.0752362 	 UTA	0.0615526 	Fe23	0.0476786 	Ne10	0.0435132 	Fe22	0.0429707  
2.3 5.00000e-02	1.0000e+04	2.1859e-08	1.2727e-10	Fe21	0.1424183 	O  8	0.1222893 	Fe20	0.1043440 	Comp	0.0920430 	Fe23	0.0725059 	 UTA	0.0617786 	Fe22	0.0526114 	Fe19	0.0464514 	Ne10	0.0430225  
2.4 5.00000e-02	1.0000e+04	2.1938e-08	1.2684e-10	O  8	0.1223042 	Fe21	0.1198844 	Comp	0.1154622 	Fe23	0.0954522 	Fe20	0.0698495 	 UTA	0.0584126 	Fe24	0.0574731 	Fe22	0.0556198 	Ne10	0.0434667  
2.5 5.00000e-02	1.0000e+04	2.1864e-08	1.2618e-10	Comp	0.1458585 	O  8	0.1230863 	Fe23	0.1086016 	Fe21	0.0869886 	Fe24	0.0819086 	 UTA	0.0521568 	Fe22	0.0507102 	Ne10	0.0441012 	Fe20	0.0402957  
2.6 5.00000e-02	1.0000e+04	2.2034e-08	1.2527e-10	Comp	0.1822126 	O  8	0.1224256 	Fe23	0.1083417 	Fe24	0.1024515 	Fe21	0.0552266 	Fe25	0.0477114 	 UTA	0.0445468 	Ne10	0.0441500 	Si14	0.0425107  
2.7 5.00000e-02	1.0000e+04	2.2658e-08	1.2404e-10	Comp	0.2230761 	O  8	0.1192767 	Fe24	0.1149744 	Fe23	0.0968962 	Fe25	0.0665914 	Si14	0.0434591 	Ne10	0.0432375 	 UTA	0.0369110 	He 2	0.0345363  
2.8 5.00000e-02	1.0000e+04	2.3802e-08	1.2245e-10	Comp	0.2673343 	Fe24	0.1181681 	O  8	0.1137103 	Fe25	0.0853192 	Fe23	0.0793151 	Si14	0.0430751 	Ne10	0.0413901 	S 16	0.0329568 	He 2	0.0328868  
2.9 5.00000e-02	1.0000e+04	2.5491e-08	1.2043e-10	Comp	0.3142634 	Fe24	0.1128993 	O  8	0.1063040 	Fe25	0.1018121 	Fe23	0.0603212 	Si14	0.0415523 	Ne10	0.0388216 	S 16	0.0329763 	He 2	0.0307488  
3.0 5.00000e-02	1.0000e+04	2.7760e-08	1.1786e-10	Comp	0.3632996 	Fe25	0.1141895 	Fe24	0.1012229 	O  8	0.0977072 	Fe23	0.0430325 	Si14	0.0391665 	Ne10	0.0357756 	Fe26	0.0330415 	S 16	0.0320309  
3.1 5.00000e-02	1.0000e+04	3.0678e-08	1.1464e-10	Comp	0.4138692 	Fe25	0.1210236 	O  8	0.0884803 	Fe24	0.0856515 	Fe26	0.0440861 	Si14	0.0361915 	Ne10	0.0324648 	S 16	0.0303322 	Fe23	0.0289630  
3.2 5.00000e-02	1.0000e+04	3.4350e-08	1.1060e-10	Comp	0.4653355 	Fe25	0.1216135 	O  8	0.0790688 	Fe24	0.0686462 	Fe26	0.0557714 	Si14	0.0328688 	Ne10	0.0290597 	S 16	0.0281006 	He 2	0.0230792  
3.3 5.00000e-02	1.0000e+04	3.8924e-08	1.0685e-10	Comp	0.5169875 	Fe25	0.1161459 	O  8	0.0698106 	Fe26	0.0670552 	Fe24	0.0522461 	Si14	0.0293974 	Ne10	0.0256909 	S 16	0.0255396 	He 2	0.0205042  
3.4 5.00000e-02	1.0000e+04	4.4600e-08	1.0899e-10	Comp	0.5680188 	Fe25	0.1056483 	Fe26	0.0767875 	O  8	0.0609486 	Fe24	0.0378478 	Si14	0.0259315 	S 16	0.0228216 	Ne10	0.0224532 	He 2	0.0180448  
3.5 5.00000e-02	1.0000e+04	5.1629e-08	1.1173e-10	Comp	0.6177473 	Fe25	0.0917696 	Fe26	0.0839705 	O  8	0.0526670 	Fe24	0.0261684 	Si14	0.0225928 	S 16	0.0200907 	Ne10	0.0194184 	He 2	0.0157467  
3.6 5.00000e-02	1.0000e+04	6.0342e-08	1.1523e-10	Comp	0.6654179 	Fe26	0.0879407 	Fe25	0.0763415 	O  8	0.0450735 	Si14	0.0194624 	S 16	0.0174515 	Fe24	0.0173203 	Ne10	0.0166297 	He 2	0.0136353  
3.7 5.00000e-02	1.0000e+04	7.1164e-08	1.1971e-10	Comp	0.7103187 	Fe26	0.0884958 	Fe25	0.0610228 	O  8	0.0382259 	Si14	0.0165919 	S 16	0.0149768 	Ne10	0.0141107 	He 2	0.0117232 	Fe24	0.0110118  
3.8 5.00000e-02	1.0000e+04	8.4644e-08	1.2542e-10	Comp	0.7518392 	Fe26	0.0858869 	Fe25	0.0470431 	O  8	0.0321432 	Si14	0.0140097 	S 16	0.0127133 	Ne10	0.0118703 	He 2	0.0100139 	Mg12	0.0078830  
3.9 5.00000e-02	1.0000e+04	1.0148e-07	1.3268e-10	Comp	0.7895258 	Fe26	0.0807060 	Fe25	0.0351135 	O  8	0.0268149 	Si14	0.0117259 	S 16	0.0106860 	Ne10	0.0099059 	He 2	0.0085036 	Mg12	0.0065844  
4.0 5.00000e-02	1.0000e+04	1.2254e-07	1.4190e-10	Comp	0.8231179 	Fe26	0.0737205 	Fe25	0.0254774 	O  8	0.0222078 	Si14	0.0097368 	S 16	0.0089033 	Ne10	0.0082061 	He 2	0.0071835 	Mg12	0.0054584  
4.1 5.00000e-02	1.0000e+04	1.4894e-07	1.5357e-10	Comp	0.8525544 	Fe26	0.0657137 	O  8	0.0182721 	Fe25	0.0180394 	Si14	0.0080280 	S 16	0.0073605 	Ne10	0.0067533 	He 2	0.0060411 	Mg12	0.0044946  
4.2 5.00000e-02	1.0000e+04	1.8210e-07	1.8056e-10	Comp	0.8778936 	Fe26	0.0573667 	O  8	0.0149459 	Fe25	0.0125090 	Si14	0.0065775 	S 16	0.0060435 	Ne10	0.0055248 	He 2	0.0050606 	Mg12	0.0036787  
4.3 5.00000e-02	1.0000e+04	2.2377e-07	2.1597e-10	Comp	0.8994506 	Fe26	0.0492119 	O  8	0.0121636 	Fe25	0.0085238 	Si14	0.0053601 	S 16	0.0049334 	Ne10	0.0044970 	He 2	0.0042260 	Mg12	0.0029953  
4.4 5.00000e-02	1.0000e+04	2.7615e-07	2.6061e-10	Comp	0.9175777 	Fe26	0.0416067 	O  8	0.0098566 	Fe25	0.0057243 	Si14	0.0043480 	S 16	0.0040073 	Ne10	0.0036444 	He 2	0.0035201 	Mg12	0.0024282  
4.5 5.00000e-02	1.0000e+04	3.4206e-07	3.2137e-10	Comp	0.9326549 	Fe26	0.0347567 	O  8	0.0079578 	Fe25	0.0037984 	Si14	0.0035134 	S 16	0.0032415 	Ne10	0.0029426 	He 2	0.0029261 	Mg12	0.0019610  
4.6 5.00000e-02	1.0000e+04	4.2498e-07	3.9994e-10	Comp	0.9450948 	Fe26	0.0287503 	O  8	0.0064051 	Si14	0.0028297 	S 16	0.0026130 	Fe25	0.0024958 	He 2	0.0024285 	Ne10	0.0023686 	Mg12	0.0015788  
4.7 5.00000e-02	1.0000e+04	5.2936e-07	4.9885e-10	Comp	0.9552907 	Fe26	0.0235923 	O  8	0.0051423 	Si14	0.0022730 	S 16	0.0021004 	He 2	0.0020128 	Ne10	0.0019018 	Fe25	0.0016268 	H FF	0.0014958  
4.8 5.00000e-02	1.0000e+04	6.6074e-07	6.2337e-10	Comp	0.9635994 	Fe26	0.0192343 	O  8	0.0041198 	Si14	0.0018218 	S 16	0.0016844 	He 2	0.0016664 	Ne10	0.0015237 	H FF	0.0015211 	Fe25	0.0010535  
4.9 5.00000e-02	1.0000e+04	8.2616e-07	7.8012e-10	Comp	0.9703384 	Fe26	0.0155992 	O  8	0.0032950 	H FF	0.0015414 	Si14	0.0014576 	He 2	0.0013783 	S 16	0.0013482 	Ne10	0.0012187 	Mg12	0.0008126  
5.0 5.00000e-02	1.0000e+04	1.0344e-06	9.7746e-10	Comp	0.9757836 	Fe26	0.0125976 	O  8	0.0026316 	H FF	0.0015576 	Si14	0.0011644 	He 2	0.0011389 	S 16	0.0010774 	Ne10	0.0009733 	Mg12	0.0006490  
